행정구역,순위,2023년 수(명),비율(%)
서울특별시 강북구 번3동,1364,"15,888",0.03
경기도 안양시 동안구 부흥동,1365,"15,878",0.03
대전광역시 대덕구 석봉동,1366,"15,875",0.03
대전광역시 서구 둔산1동,1367,"15,842",0.03
인천광역시 서구 가좌3동,1368,"15,839",0.03
울산광역시 남구 수암동,1369,"15,838",0.03
인천광역시 남동구 만수1동,1370,"15,836",0.03
강원특별자치도 강릉시 주문진읍,1371,"15,813",0.03
서울특별시 중랑구 망우3동,1372,"15,812",0.03
대구광역시 수성구 범물2동,1373,"15,799",0.03
부산광역시 사하구 신평1동,1374,"15,783",0.03
충청남도 논산시 부창동,1375,"15,767",0.03
대구광역시 달서구 이곡2동,1376,"15,764",0.03
경상북도 구미시 형곡2동,1377,"15,761",0.03
제주특별자치도 제주시 오라동,1378,"15,735",0.03
부산광역시 연제구 연산1동,1379,"15,723",0.03
충청남도 보령시 대천3동,1380,"15,678",0.03
경기도 성남시 분당구 구미1동,1381,"15,670",0.03
서울특별시 용산구 후암동,1382,"15,664",0.03
인천광역시 부평구 갈산1동,1383,"15,659",0.03
부산광역시 수영구 남천1동,1384,"15,656",0.03
광주광역시 서구 화정1동,1385,"15,641",0.03
경상북도 문경시 점촌5동,1386,"15,639",0.03
서울특별시 성북구 성북동,1387,"15,618",0.03
경기도 고양시 덕양구 대덕동,1388,"15,617",0.03
서울특별시 서초구 방배1동,1389,"15,568",0.03
전라남도 무안군 일로읍,1390,"15,568",0.03
인천광역시 부평구 부평3동,1391,"15,564",0.03
충청북도 제천시 청전동,1392,"15,563",0.03
충청남도 공주시 월송동,1393,"15,562",0.03
경기도 안양시 동안구 귀인동,1394,"15,561",0.03
서울특별시 동대문구 회기동,1395,"15,552",0.03
부산광역시 금정구 부곡3동,1396,"15,548",0.03
서울특별시 구로구 가리봉동,1397,"15,541",0.03
울산광역시 남구 신정3동,1398,"15,536",0.03
서울특별시 중구 약수동,1399,"15,533",0.03
광주광역시 북구 우산동,1400,"15,532",0.03
제주특별자치도 서귀포시 성산읍,1401,"15,530",0.03
광주광역시 북구 문흥1동,1402,"15,529",0.03
강원특별자치도 강릉시 홍제동,1403,"15,492",0.03
강원특별자치도 원주시 우산동,1404,"15,476",0.03
서울특별시 광진구 중곡3동,1405,"15,471",0.03
경상북도 안동시 송하동,1406,"15,466",0.03
인천광역시 연수구 연수3동,1407,"15,451",0.03
서울특별시 서초구 방배3동,1408,"15,445",0.03
충청남도 당진시 신평면,1409,"15,418",0.03
경상남도 창원시 진해구 충무동,1410,"15,417",0.03
부산광역시 연제구 연산6동,1411,"15,416",0.03
대구광역시 수성구 범어1동,1412,"15,408",0.03
경기도 여주시 가남읍,1413,"15,397",0.03
서울특별시 송파구 잠실6동,1414,"15,381",0.03
인천광역시 미추홀구 숭의4동,1415,"15,381",0.03
서울특별시 관악구 중앙동,1416,"15,356",0.03
서울특별시 서대문구 북아현동,1417,"15,333",0.03
부산광역시 북구 구포1동,1418,"15,328",0.03
대구광역시 서구 내당4동,1419,"15,327",0.03
경기도 화성시 팔탄면,1420,"15,311",0.03
서울특별시 광진구 중곡1동,1421,"15,301",0.03
대구광역시 북구 관음동,1422,"15,280",0.03
대전광역시 대덕구 비래동,1423,"15,278",0.03
인천광역시 계양구 계산2동,1424,"15,266",0.03
부산광역시 서구 암남동,1425,"15,256",0.03
부산광역시 연제구 연산4동,1426,"15,221",0.03
광주광역시 서구 동천동,1427,"15,219",0.03
부산광역시 부산진구 부전1동,1428,"15,192",0.03
울산광역시 동구 전하1동,1429,"15,187",0.03
광주광역시 북구 중흥동,1430,"15,147",0.03
대전광역시 서구 정림동,1431,"15,147",0.03
충청북도 청주시 흥덕구 운천·신봉동,1432,"15,135",0.03
광주광역시 북구 두암2동,1433,"15,131",0.03
경기도 광주시 퇴촌면,1434,"15,116",0.03
경기도 구리시 교문1동,1435,"15,089",0.03
경기도 이천시 신둔면,1436,"15,086",0.03
서울특별시 성동구 성수1가1동,1437,"15,084",0.03
경상북도 영주시 가흥1동,1438,"15,075",0.03
서울특별시 성북구 장위3동,1439,"15,071",0.03
경기도 구리시 수택1동,1440,"15,064",0.03
광주광역시 북구 문흥2동,1441,"15,039",0.03
대구광역시 남구 봉덕3동,1442,"15,035",0.03
대구광역시 달서구 두류1·2동,1443,"15,023",0.03
경기도 안양시 만안구 안양7동,1444,"15,018",0.03
강원특별자치도 원주시 흥업면,1445,"15,011",0.03
인천광역시 부평구 산곡1동,1446,"14,990",0.03
대전광역시 동구 신인동,1447,"14,985",0.03
부산광역시 해운대구 중2동,1448,"14,978",0.03
경기도 군포시 수리동,1449,"14,971",0.03
충청북도 청주시 서원구 수곡2동,1450,"14,956",0.03
경상북도 경주시 선도동,1451,"14,928",0.03
경기도 성남시 분당구 야탑2동,1452,"14,923",0.03
전라남도 목포시 하당동,1453,"14,903",0.03
경기도 성남시 수정구 태평2동,1454,"14,885",0.03
제주특별자치도 서귀포시 대륜동,1455,"14,881",0.03
부산광역시 사하구 괴정4동,1456,"14,873",0.03
서울특별시 성동구 성수2가1동,1457,"14,856",0.03
부산광역시 해운대구 좌3동,1458,"14,839",0.03
경기도 화성시 장안면,1459,"14,819",0.03
전라남도 담양군 담양읍,1460,"14,787",0.03
경기도 안양시 만안구 박달1동,1461,"14,786",0.03
대전광역시 대덕구 법2동,1462,"14,778",0.03
제주특별자치도 제주시 구좌읍,1463,"14,767",0.03
부산광역시 사하구 괴정2동,1464,"14,744",0.03
대구광역시 북구 산격3동,1465,"14,740",0.03
경기도 부천시 원미구 춘의동,1466,"14,719",0.03
서울특별시 마포구 연남동,1467,"14,713",0.03
대구광역시 동구 동촌동,1468,"14,706",0.03
경기도 과천시 원문동,1469,"14,696",0.03
대구광역시 수성구 상동,1470,"14,676",0.03
광주광역시 광산구 도산동,1471,"14,668",0.03
경기도 안양시 동안구 범계동,1472,"14,667",0.03
부산광역시 남구 대연6동,1473,"14,648",0.03
경기도 이천시 대월면,1474,"14,645",0.03
경기도 고양시 일산동구 마두2동,1475,"14,644",0.03
경기도 파주시 파주읍,1476,"14,636",0.03
부산광역시 서구 서대신1동,1477,"14,613",0.03
경상남도 사천시 벌용동,1478,"14,612",0.03
충청남도 예산군 삽교읍,1479,"14,610",0.03
대구광역시 동구 신암4동,1480,"14,606",0.03
대전광역시 중구 석교동,1481,"14,597",0.03
서울특별시 송파구 방이1동,1482,"14,592",0.03
경상북도 포항시 북구 중앙동,1483,"14,581",0.03
충청북도 제천시 화산동,1484,"14,568",0.03
부산광역시 해운대구 반여4동,1485,"14,560",0.03
전북특별자치도 완주군 이서면,1486,"14,554",0.03
경기도 이천시 장호원읍,1487,"14,549",0.03
인천광역시 중구 신흥동,1488,"14,505",0.03
서울특별시 강북구 번2동,1489,"14,498",0.03
전라남도 순천시 서면,1490,"14,497",0.03
경기도 파주시 탄현면,1491,"14,484",0.03
경상북도 예천군 예천읍,1492,"14,481",0.03
대구광역시 남구 대명9동,1493,"14,466",0.03
서울특별시 강동구 암사2동,1494,"14,447",0.03
경기도 성남시 수정구 단대동,1495,"14,434",0.03
인천광역시 남동구 만수5동,1496,"14,431",0.03
서울특별시 중랑구 면목5동,1497,"14,375",0.03
경기도 평택시 원평동,1498,"14,361",0.03
대전광역시 대덕구 신탄진동,1499,"14,346",0.03
인천광역시 미추홀구 숭의2동,1500,"14,330",0.03
경기도 성남시 수정구 수진1동,1501,"14,327",0.03
서울특별시 관악구 난향동,1502,"14,299",0.03
서울특별시 성동구 응봉동,1503,"14,295",0.03
서울특별시 관악구 청림동,1504,"14,246",0.03
인천광역시 서구 가좌1동,1505,"14,241",0.03
대구광역시 수성구 두산동,1506,"14,230",0.03
경기도 수원시 영통구 매탄2동,1507,"14,229",0.03
대구광역시 수성구 범어2동,1508,"14,227",0.03
충청북도 충주시 중앙탑면,1509,"14,227",0.03
서울특별시 양천구 신월3동,1510,"14,226",0.03
서울특별시 은평구 갈현1동,1511,"14,218",0.03
서울특별시 성동구 금호1가동,1512,"14,198",0.03
대구광역시 동구 신천3동,1513,"14,182",0.03
인천광역시 미추홀구 문학동,1514,"14,181",0.03
경기도 안양시 동안구 비산2동,1515,"14,160",0.03
서울특별시 강남구 신사동,1516,"14,143",0.03
강원특별자치도 강릉시 경포동,1517,"14,141",0.03
충청북도 충주시 용산동,1518,"14,099",0.03
경기도 화성시 정남면,1519,"14,089",0.03
전북특별자치도 전주시 덕진구 우아2동,1520,"14,089",0.03
대전광역시 서구 변동,1521,"14,062",0.03
경기도 하남시 덕풍1동,1522,"14,061",0.03
서울특별시 강남구 일원1동,1523,"14,060",0.03
대구광역시 동구 해안동,1524,"14,027",0.03
경기도 성남시 분당구 정자2동,1525,"14,024",0.03
경기도 의왕시 고천동,1526,"14,021",0.03
부산광역시 부산진구 양정2동,1527,"14,018",0.03
인천광역시 미추홀구 관교동,1528,"14,017",0.03
전북특별자치도 전주시 완산구 효자3동,1529,"14,006",0.03
대전광역시 중구 은행선화동,1530,"13,975",0.03
전북특별자치도 전주시 완산구 중화산1동,1531,"13,965",0.03
강원특별자치도 춘천시 후평2동,1532,"13,940",0.03
부산광역시 해운대구 반송1동,1533,"13,937",0.03
경상남도 창원시 마산합포구 현동,1534,"13,933",0.03
충청북도 보은군 보은읍,1535,"13,904",0.03
경기도 용인시 처인구 동부동,1536,"13,894",0.03
경기도 성남시 수정구 복정동,1537,"13,892",0.03
서울특별시 성북구 돈암1동,1538,"13,891",0.03
전라남도 장흥군 장흥읍,1539,"13,875",0.03
충청북도 음성군 맹동면,1540,"13,860",0.03
대전광역시 동구 대동,1541,"13,852",0.03
경기도 과천시 부림동,1542,"13,851",0.03
충청북도 충주시 칠금·금릉동,1543,"13,824",0.03
경기도 과천시 별양동,1544,"13,817",0.03
서울특별시 강서구 가양3동,1545,"13,801",0.03
경기도 수원시 팔달구 매산동,1546,"13,799",0.03
강원특별자치도 춘천시 후평1동,1547,"13,775",0.03
경기도 성남시 수정구 태평3동,1548,"13,753",0.03
서울특별시 동작구 사당5동,1549,"13,740",0.03
인천광역시 남동구 구월4동,1550,"13,740",0.03
경기도 파주시 광탄면,1551,"13,740",0.03
경상북도 구미시 선산읍,1552,"13,740",0.03
경기도 성남시 수정구 신흥1동,1553,"13,738",0.03
경기도 성남시 분당구 정자동,1554,"13,737",0.03
경기도 양평군 양서면,1555,"13,727",0.03
광주광역시 북구 운암3동,1556,"13,668",0.03
강원특별자치도 철원군 동송읍,1557,"13,641",0.03
부산광역시 동래구 안락1동,1558,"13,639",0.03
제주특별자치도 제주시 용담2동,1559,"13,633",0.03
서울특별시 양천구 신월5동,1560,"13,614",0.03
서울특별시 성동구 금호4가동,1561,"13,611",0.03
울산광역시 남구 선암동,1562,"13,590",0.03
부산광역시 수영구 수영동,1563,"13,578",0.03
서울특별시 동작구 사당4동,1564,"13,572",0.03
부산광역시 동래구 명장2동,1565,"13,552",0.03
대전광역시 중구 중촌동,1566,"13,549",0.03
서울특별시 중구 황학동,1567,"13,507",0.03
광주광역시 북구 삼각동,1568,"13,497",0.03
경기도 안양시 동안구 평촌동,1569,"13,497",0.03
경상남도 사천시 정동면,1570,"13,495",0.03
전북특별자치도 익산시 영등2동,1571,"13,488",0.03
서울특별시 성동구 행당1동,1572,"13,472",0.03
서울특별시 강남구 수서동,1573,"13,465",0.03
경기도 광명시 광명6동,1574,"13,455",0.03
전북특별자치도 군산시 나운1동,1575,"13,454",0.03
경상북도 성주군 성주읍,1576,"13,448",0.03
대전광역시 서구 월평2동,1577,"13,443",0.03
서울특별시 양천구 신월6동,1578,"13,440",0.03
경상남도 진주시 상봉동,1579,"13,372",0.03
충청남도 계룡시 두마면,1580,"13,354",0.03
서울특별시 중구 다산동,1581,"13,342",0.03
충청북도 청주시 서원구 수곡1동,1582,"13,322",0.03
광주광역시 동구 계림2동,1583,"13,315",0.03
경상남도 통영시 무전동,1584,"13,298",0.03
충청남도 논산시 연무읍,1585,"13,294",0.03
대구광역시 동구 지저동,1586,"13,292",0.03
대전광역시 대덕구 덕암동,1587,"13,275",0.03
경상남도 창원시 마산합포구 반월중앙동,1588,"13,273",0.03
대구광역시 동구 안심2동,1589,"13,270",0.03
부산광역시 수영구 광안4동,1590,"13,254",0.03
광주광역시 북구 매곡동,1591,"13,254",0.03
제주특별자치도 서귀포시 대천동,1592,"13,239",0.03
대전광역시 중구 대흥동,1593,"13,200",0.03
대전광역시 동구 가양1동,1594,"13,192",0.03
강원특별자치도 동해시 북평동,1595,"13,192",0.03
부산광역시 동래구 명장1동,1596,"13,181",0.03
부산광역시 연제구 연산8동,1597,"13,169",0.03
경상북도 구미시 비산동,1598,"13,146",0.03
충청남도 천안시 서북구 쌍용1동,1599,"13,139",0.03
서울특별시 성북구 장위2동,1600,"13,136",0.03
대구광역시 수성구 수성4가동,1601,"13,130",0.03
인천광역시 서구 석남2동,1602,"13,128",0.03
경기도 수원시 영통구 매탄1동,1603,"13,122",0.03
경기도 부천시 원미구 심곡1동,1604,"13,116",0.03
강원특별자치도 양구군 양구읍,1605,"13,095",0.03
서울특별시 성동구 용답동,1606,"13,091",0.03
경기도 평택시 지산동,1607,"13,088",0.03
대구광역시 동구 효목2동,1608,"13,079",0.03
충청남도 보령시 대천1동,1609,"13,079",0.03
대전광역시 동구 삼성동,1610,"13,070",0.03
대구광역시 수성구 중동,1611,"13,055",0.03
경기도 포천시 신북면,1612,"13,052",0.03
경상북도 구미시 형곡1동,1613,"13,045",0.03
서울특별시 용산구 원효로2동,1614,"13,039",0.03
서울특별시 영등포구 신길4동,1615,"13,029",0.03
서울특별시 강서구 가양2동,1616,"13,018",0.03
대전광역시 중구 유천2동,1617,"13,016",0.03
부산광역시 동구 초량3동,1618,"13,015",0.03
경기도 광명시 하안2동,1619,"13,009",0.03
경기도 안성시 안성1동,1620,"13,008",0.03
서울특별시 용산구 보광동,1621,"12,987",0.03
전북특별자치도 김제시 신풍동,1622,"12,961",0.03
경기도 평택시 고덕면,1623,"12,945",0.03
서울특별시 도봉구 창3동,1624,"12,908",0.02
충청남도 서산시 대산읍,1625,"12,903",0.02
광주광역시 북구 신안동,1626,"12,894",0.02
제주특별자치도 제주시 삼도1동,1627,"12,894",0.02
대구광역시 달서구 본동,1628,"12,868",0.02
대구광역시 달서구 죽전동,1629,"12,866",0.02
경기도 가평군 청평면,1630,"12,863",0.02
경상남도 창원시 진해구 웅천동,1631,"12,859",0.02
경기도 용인시 기흥구 상갈동,1632,"12,834",0.02
경상북도 울진군 울진읍,1633,"12,833",0.02
전라남도 여수시 돌산읍,1634,"12,832",0.02
경기도 성남시 분당구 수내3동,1635,"12,823",0.02
경기도 양주시 장흥면,1636,"12,821",0.02
충청북도 충주시 대소원면,1637,"12,817",0.02
세종특별자치시 세종시 나성동,1638,"12,789",0.02
인천광역시 서구 석남3동,1639,"12,768",0.02
전북특별자치도 전주시 덕진구 진북동,1640,"12,766",0.02
광주광역시 남구 봉선1동,1641,"12,764",0.02
전북특별자치도 전주시 완산구 효자1동,1642,"12,764",0.02
부산광역시 남구 대연4동,1643,"12,743",0.02
경기도 양주시 광적면,1644,"12,732",0.02
서울특별시 서대문구 홍제2동,1645,"12,728",0.02
부산광역시 수영구 남천2동,1646,"12,725",0.02
전라남도 장성군 장성읍,1647,"12,715",0.02
서울특별시 중구 청구동,1648,"12,695",0.02
충청남도 서천군 서천읍,1649,"12,689",0.02
충청북도 청주시 상당구 용담·명암·산성동,1650,"12,665",0.02
대구광역시 남구 대명2동,1651,"12,664",0.02
경기도 부천시 오정구 고강1동,1652,"12,640",0.02
충청북도 청주시 흥덕구 강내면,1653,"12,627",0.02
충청북도 진천군 광혜원면,1654,"12,595",0.02
